id,title,developer_id,price_min,price_max,bhk_config,locality,city,rera_number,cover_image_local,source_platform,source_url
2c1b8a39-4d27-4ca4-901a-eb26aaf5969d,"Flats / Apartments for Sale in Veda, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-veda-gandhinagar
f14cd462-859c-46c6-9b69-6321b014eb98,"Flats / Apartments for Sale in Vatva, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vatva-ahmedabad
aad8d2ce-209f-4943-879d-82956807905e,"Flats / Apartments for Sale in Ambareli, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-ambareli-ahmedabad
635db1fe-5500-4007-854c-f5c1e7b8a89a,"Flats / Apartments for Rent in Nana Ubhada, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-nana-ubhada-ahmedabad
1ffa5fb0-f4bf-4b8b-b984-65ba734b1003,"Flats / Apartments for Rent in Nadishala, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-nadishala-ahmedabad
cdfa743b-3557-4312-bea5-d5f75d4077ab,"Flats / Apartments for Sale in Sanavad, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sanavad-ahmedabad
86b580c1-b7f3-4f60-ac3b-95f45cdff547,"Flats / Apartments for Sale in Krishnanagar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-krishnanagar-ahmedabad
52a854c7-4796-4948-adaa-0a61d0a7835f,"Flats / Apartments for Rent in Khamidana, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-khamidana-ahmedabad
e922b0b6-899f-4f48-bd2b-8dc136ca0c4c,"Flats / Apartments for Sale in Sector 26, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sector-26-gandhinagar
9ea53b8e-3236-4317-b1da-f4f836ada304,"Flats / Apartments for Sale in Kalupur, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-kalupur-ahmedabad
df8693f0-f529-4389-92ba-e9850cf7463d,"Flats / Apartments for Sale in Shahibag, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-shahibag-ahmedabad
1a67f542-d613-407e-a5bb-68405f9dad5c,"Flats / Apartments for Rent in Giramtha, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-giramtha-ahmedabad
b1655b10-9e78-4a4d-813d-119c0fa00804,"Flats / Apartments for Sale in Sindharej, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sindharej-ahmedabad
94833785-d18b-4b5f-8376-618f74a10d5a,"Flats / Apartments for Rent in Sp Ring Road, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-sp-ring-road-ahmedabad
e5af172f-7d7c-4e97-a1a7-2e64de212bb8,"Flats / Apartments for Sale in Bsf, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-bsf-gandhinagar
cb4c2ce2-fe97-4d97-8889-07744c4cfd15,"Flats / Apartments for Sale in Sahij, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sahij-ahmedabad
09d2a513-2f6a-48be-9908-5747369373da,"Flats / Apartments for Sale in Dholka, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-dholka-ahmedabad
15d13b4c-9810-4cf9-9803-9002ab64cbc9,"Flats / Apartments for Rent in Bakrol, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-bakrol-ahmedabad
76a86b83-4d9e-4697-8c8d-5ba543424909,"Flats / Apartments for Sale in Shah Alam Roza, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-shah-alam-roza-ahmedabad
7200a9cc-8c18-4160-bb47-5e19395c2f14,"Flats / Apartments for Sale in Amrajina Muvada, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-amrajina-muvada-gandhinagar
e0fa2ccf-b961-41d6-9401-c38503f9b111,"Flats / Apartments for Rent in Mumatpura, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-mumatpura-ahmedabad
6ebd305a-4af6-4a23-a527-f222e0dedceb,"Flats / Apartments for Sale in Iim, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-iim-ahmedabad
15941ee5-3465-4c59-b20f-bf9b4944950e,"Flats / Apartments for Sale in Vishala, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vishala-ahmedabad
ac321046-647f-44ab-8473-c64cb0c14d27,"Flats / Apartments for Rent in Randheja, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-randheja-gandhinagar
7a74d59e-f1ac-4222-a9e5-d8597f322b94,"Flats / Apartments for Rent in Zinzar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-zinzar-ahmedabad
2c923afc-d479-4d8f-b542-daa3655c59bd,"Flats / Apartments for Sale in Narol, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-narol-ahmedabad
fdf995b3-faa9-481b-97b4-d2ad98f4acd2,"Flats / Apartments for Sale in Vasna Chacharvadi, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vasna-chacharvadi-ahmedabad
daf726ea-fd9e-4783-a546-4025c44c9cd6,"Flats / Apartments for Rent in Dabhsar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-dabhsar-ahmedabad
85cb54be-0d6e-4286-bc63-bd7cacda21be,"Flats / Apartments for Rent in Miroli, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-miroli-ahmedabad
794bf63b-c975-47b7-bea4-71c7d2d433c3,"Flats / Apartments for Rent in Melaj, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-melaj-ahmedabad
0e47f09a-3d31-4872-be06-6fcd99c1ee41,"Flats / Apartments for Rent in Nedharad, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-nedharad-ahmedabad
d8e38707-1808-4d3d-ab0c-e4267a58d962,"Flats / Apartments for Rent in Amja, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-amja-gandhinagar
53cc2c2d-d359-497a-be81-578fa9f87162,"Flats / Apartments for Sale in Vasna Iyava, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vasna-iyava-ahmedabad
c124908a-6434-4fbf-abe8-1f466080577d,"Flats / Apartments for Sale in Asarwa, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-asarwa-ahmedabad
34cdc55c-e3b1-4d80-940f-589bfc9da8a4,"Flats / Apartments for Sale in Ghamij, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-ghamij-gandhinagar
77684f56-952e-4b3d-b9eb-3834fa580c58,"Flats / Apartments for Sale in Rakhial, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-rakhial-gandhinagar
5b7034fd-0d53-426a-9e51-439377def6d1,"Flats / Apartments for Sale in Junapadhar, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-junapadhar-ahmedabad
ab96b6ec-1893-4c74-bf01-fc3371776c16,"Flats / Apartments for Rent in Manekpura, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-manekpura-gandhinagar
81956134-285b-4df8-afae-67d3aada46af,"Flats / Apartments for Sale in Loliya, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-loliya-ahmedabad
16386725-8be0-4dd4-9c7e-6d513b1695e5,"Flats / Apartments for Sale in Ghatlodia, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-ghatlodia-ahmedabad
73564b8a-444a-4703-9f38-fb8cd3dd9901,"Flats / Apartments for Sale in Lodra, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-lodra-gandhinagar
d56f8928-ab98-4592-9b1f-09dc4656aacb,"Flats / Apartments for Rent in Sadatpura, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-sadatpura-ahmedabad
e6ce1c5b-2397-49d8-9bdb-1d589280eab6,"Flats / Apartments for Sale in Vadod, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-vadod-ahmedabad
b79bb8be-8016-4ebe-a993-502e5ab90cba,"Flats / Apartments for Sale in Kotha, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-kotha-gandhinagar
6d51c154-7da2-4337-9ef1-f0f1a913c53d,"Flats / Apartments for Sale in Sg Highway, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-sg-highway-ahmedabad
d3d6a779-19d2-47e9-aba1-36433f61f025,"Flats / Apartments for Rent in Padana, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-rent-in-padana-ahmedabad
291d4a39-9534-45aa-9c84-7c929b9f9cce,"Flats / Apartments for Sale in Thaltej Road, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-thaltej-road-ahmedabad
d6983af4-ec23-4a8d-9f25-cdf4b175d0b2,"Flats / Apartments for Sale in Shiholi Moti, Ahmedabad",9f027614-9e09-4c4a-bc1c-35db1637260c,,,,Ahmedabad,Ahmedabad,Id,,addressbox,https://www.addressbox.com/property-search/flats-for-sale-in-shiholi-moti-gandhinagar
